The below shall be read as a csv file format. The row below are the column headers.
Hotel Code,Name,Hotel Name,ExpMode,Country,HUB Area,Country.1,BRAND,Segment,Estimated_Hotel_Area sqm,Nb of keys,2022 Grid Electric Power kWh,2022 Location Based - GHG Emissions in Tons CO2eq Scope 1,2022 Location Based - GHG Emissions in Tons CO2eq Scope 2,Total Energy 2019 kWh,Total Energy 2020 kWh,Total Energy 2021 kWh,Total Energy 2022 kWh,Available Rooms 2019,Available Rooms 2020,Available Rooms 2021,Available Rooms 2022,Sold Room 2019,Sold Room 2020,Sold Room 2021,Sold Room 2022,Nb Guests 2019,Nb Guests 2020,Nb Guests 2021,Nb guests 2022,Water kL 2019,Water kL 2020,Water kL 2021,Water kL 2022,Water stress level 2030 Category
HB662,HB662 - RAFFLES DOHA,HB662 - RAFFLES RAFFLES DOHA,Managed,Qatar,IMEA,Qatar,RAFFLES,LUX,19800.0,132,6777328.66226087,,3289.6587419670964,,,,6777328.66226087,,,,5808.0,,,,1643.0,,,,1949.0,,,,537.58670687797,Extremely high (>80%)
HB663,HB663 - FAIRMONT HOTEL & RESIDENCES DOHA,HB663 - FAIRMONT FAIRMONT HOTEL & RESIDENCES DOHA,Managed,Qatar,IMEA,Qatar,FAIRMONT,LUX,50680.0,362,16366338.98717366,,7944.084285443552,,,,16366338.98717366,,,,15928.0,,,,7939.0,,,,9868.0,,,,2597.6268203920895,Extremely high (>80%)
HB6D1,HB6D1 - RAFFLES BAHRAIN,HB6D1 - RAFFLES RAFFLES BAHRAIN,Managed,Bahrain ,IMEA,Bahrain ,RAFFLES,LUX,5550.0,37,4004785.1186086964,,2800.911069367367,3266302.4608233534,2337200.881255245,4086835.9522203724,4004785.1186086964,,23868.0,27230.0,14957.0,,6610.0,7503.0,7453.0,,19200.0,18810.0,18945.0,,2245.3002543590287,2494.481086014381,2438.608476178643,Extremely high (>80%)
HB6F4,HB6F4 - RIXOS PREMIUM MAGAWISH,HB6F4 - RIXOS RIXOS PREMIUM MAGAWISH,Managed,Egypt,IMEA,Egypt,RIXOS,LUX,57760.0,361,15615630.0,725.4962106813,5982.2174624895,,,11755665.981127046,19589643.0,,,68602.0,131765.0,,,40046.0,84954.0,,,105493.0,238164.0,,,,27796.799206397478,Extremely high (>80%)
HB779,"HB779 - LA CIGALE, DOHA","HB779 - THE ORIGINALS LA CIGALE, DOHA",Managed,Qatar,IMEA,Qatar,THE ORIGINALS,LUX,22500.0,225,5327086.616692457,,2585.7233625692693,7499652.53446658,5515185.017600275,7919980.404203419,5327086.616692457,,82350.0,81635.0,82125.0,,38269.0,50827.0,30158.0,,40753.0,68097.0,36248.0,,12999.303393958498,16898.17275207956,9867.644495450893,Extremely high (>80%)
HB801,HB801 - RIXOS ABU DHABI MARINA,HB801 - RIXOS RIXOS ABU DHABI MARINA,Managed,United Arab Emirates,IMEA,United Arab Emirates,RIXOS,LUX,,563,,,,,,,,,,,51796.0,,,,14033.0,,,,29919.0,,,,4591.572889603501,Extremely high (>80%)
HB850,HB850 - BANYAN TREE ALULA,HB850 - Banyan Tree BANYAN TREE ALULA,Managed,Saudi Arabia,IMEA,Saudi Arabia,Banyan Tree,LUX,6110.0,47,1870399.300972019,,1144.213592690821,,,,1870399.300972019,,,,3243.0,,,,1354.0,,,,2415.0,,,,443.0264157716198,Extremely high (>80%)
HB8Y0,HB8Y0 - RAFFLES THE PALM (EMERALD PALACE),HB8Y0 - RAFFLES RAFFLES THE PALM (EMERALD PALACE),Managed,United Arab Emirates,IMEA,United Arab Emirates,RAFFLES,LUX,58200.0,388,14580440.701666676,420.9027189195325,7705.6331449085865,,,,16885997.71505313,,,35788.0,141832.0,,,15191.0,81801.0,,,33679.0,180942.0,,,,26765.143158444807,Extremely high (>80%)
HB8Y1,HB8Y1 - HYDE DUBAI BUSINESS BAY,HB8Y1 - HYDE HYDE DUBAI BUSINESS BAY,Managed,United Arab Emirates,IMEA,United Arab Emirates,HYDE,PRE,27600.0,276,5053484.25236486,,2670.721451364983,,,,5053484.25236486,,,16836.0,100740.0,,,7098.0,65711.0,,,14076.0,139469.0,,,,21500.523490966694,Extremely high (>80%)
HB9L0,HB9L0 - RIXOS GULF HOTEL DOHA,HB9L0 - RIXOS RIXOS GULF HOTEL DOHA,Managed,Qatar,IMEA,Qatar,RIXOS,LUX,60480.0,378,20663579.41828255,,10029.928908746208,,,,20663579.41828255,,,,26460.0,,,,10615.0,,,,17624.0,,,,3473.209308283415,Extremely high (>80%)
HB9X5,HB9X5 - SHAHD AL MADINAH,HB9X5 - SOFITEL SHAHD AL MADINAH,Managed,Saudi Arabia,IMEA,Saudi Arabia,SOFITEL,LUX,51590.0,469,14178642.969344975,,8673.760732803741,,,,14178642.969344975,,,,114905.0,,,,72914.0,,,,183749.0,,,,29586.824706351348,Extremely high (>80%)
HA5E2,HA5E2 - ISTANBUL - RIS,HA5E2 - RAFFLES ISTANBUL - RIS,Managed,Turkey,IMEA,Turkey,RAFFLES,LUX,37650.0,251,9371452.0,285.55111752553506,3876.4734740166,16552597.9,11488375.52,9422806.837248,10935600.559984,67525.0,67710.0,85675.0,91615.0,53799.0,33876.0,52156.0,62922.0,90734.0,54537.0,89912.0,100856.0,17886.257223309036,11507.078883005515,17340.018062397183,20587.96760205455,Extremely high (>80%)
HA800,HA800 - FAIRMONT QUASAR ISTANBUL,HA800 - FAIRMONT FAIRMONT QUASAR ISTANBUL,Managed,Turkey,IMEA,Turkey,FAIRMONT,LUX,29260.0,209,6251590.0,1804.1810460655029,2585.9517613095,14756179.59,5353368.229305821,12691858.550304,16045684.835048398,75920.0,76128.0,75920.0,76104.0,54655.0,20199.0,39427.0,50490.0,93244.0,34101.0,50827.0,91807.0,18170.846828750633,6861.24354580908,13108.077539422764,16520.23909328588,Extremely high (>80%)
HB1I8,HB1I8 - BELDIBI RIXOS,HB1I8 - RIXOS BELDIBI RIXOS,Franchised,Turkey,IMEA,Turkey,RIXOS,LUX,,187,,,,6233044.55086778,4583731.547961117,6641418.545228876,,68255.0,68442.0,68255.0,68255.0,53651.0,25116.0,34361.0,43850.0,107384.0,49011.0,70550.0,89495.0,17837.052478442965,8531.461601888255,11423.812421236858,14347.642785513683,High (40-80%)
HB1J2,HB1J2 - PREMIUM BODRUM RIXOS,HB1J2 - RIXOS PREMIUM BODRUM RIXOS,Franchised,Turkey,IMEA,Turkey,RIXOS,LUX,,189,,,,11566130.79759957,8505640.893810201,12323915.696226845,,74258.0,95425.0,101671.0,50921.0,52911.0,30688.0,26515.0,23556.0,114470.0,66608.0,56265.0,53455.0,17591.02875411261,10424.17158937517,8815.296014350435,7707.481720765343,Low-medium (10-20%)
HB1J3,HB1J3 - PREMIUM TEKIROVA RIXOS,HB1J3 - RIXOS PREMIUM TEKIROVA RIXOS,Franchised,Turkey,IMEA,Turkey,RIXOS,LUX,,627,,,,25665477.562396742,18874188.72689872,27347017.539177723,,168630.0,211750.0,235620.0,224840.0,136131.0,69090.0,94535.0,119572.0,276401.0,143766.0,195766.0,254003.0,45258.72380650722,23468.65273429127,31429.530783202656,39123.747848333915,High (40-80%)
HB1J5,HB1J5 - PEMIUM BELEK RIXOS,HB1J5 - RIXOS PEMIUM BELEK RIXOS,Franchised,Turkey,IMEA,Turkey,RIXOS,LUX,,610,,,,24632192.10209246,18138830.724552013,26281549.323365603,,269735.0,270809.0,270100.0,234350.0,194800.0,108352.0,99311.0,137230.0,396584.0,213490.0,202964.0,297321.0,64764.08310750386,36805.26068991066,33017.38119861045,44901.41435475582,Extremely high (>80%)
HB1J7,HB1J7 - PREMIUM GÖCEK RIXOS,HB1J7 - RIXOS PREMIUM GÖCEK RIXOS,Franchised,Turkey,IMEA,Turkey,RIXOS,LUX,,206,,,,6866348.54266718,5049458.282780697,7316215.081909885,,75190.0,75396.0,75190.0,75190.0,34860.0,21133.0,29901.0,36301.0,74275.0,44485.0,62697.0,76498.0,11589.712202913677,7178.506849526378,9941.02078540797,11877.623278379298,High (40-80%)
HB1J9,HB1J9 - THE LAND OF LEGEND THEME PARK,HB1J9 - RIXOS THE LAND OF LEGEND THEME PARK,Franchised,Turkey,IMEA,Turkey,RIXOS,LUX,,401,,,,13366047.405871551,9829285.298034268,14241758.484688658,,146365.0,146766.0,146365.0,146365.0,98507.0,45945.0,56494.0,91390.0,194410.0,90413.0,109435.0,183790.0,32750.079746770443,15606.705020654399,18782.249030160794,29902.64707338872,Extremely high (>80%)
HB1K0,HB1K0 - DOWNTOWN ANTALYA RIXOS,HB1K0 - RIXOS DOWNTOWN ANTALYA RIXOS,Franchised,Turkey,IMEA,Turkey,RIXOS,LUX,,360,,,,11999444.05514653,8824296.02816044,12785618.58974543,,131400.0,131760.0,131400.0,131400.0,98393.0,62620.0,73405.0,94607.0,175429.0,114373.0,135603.0,177873.0,32712.178794643874,21270.908007256032,24404.556060094048,30955.243808645224,Extremely high (>80%)
HB1K1,HB1K1 - SUNGATE RIXOS,HB1K1 - RIXOS SUNGATE RIXOS,Franchised,Turkey,IMEA,Turkey,RIXOS,LUX,,1076,,,,36464977.21202862,26816055.152243115,38854074.26994861,,399310.0,379618.0,390558.0,336109.0,242336.0,77333.0,110926.0,161379.0,508046.0,169428.0,238743.0,342188.0,80568.11521529802,26268.654246648526,36878.956277119985,52802.9246313207,High (40-80%)
HB319,HB319 - PERA ISTANBUL,HB319 - RIXOS PERA ISTANBUL,Franchised,Turkey,IMEA,Turkey,RIXOS,LUX,,116,,,,3866487.5288805477,2843384.275740586,4119810.4344735276,,42340.0,42456.0,42340.0,42340.0,35519.0,11826.0,26498.0,34410.0,70997.0,22260.0,49177.0,67458.0,11808.806303364629,4017.0833295083016,8809.644117980684,11258.891408198993,Extremely high (>80%)
HB5D7,HB5D7 - 10 KARAKÖY,HB5D7 - THE ORIGINALS 10 KARAKÖY,Franchised with minority,Turkey,IMEA,Turkey,THE ORIGINALS,LUX,,71,,,,2366557.021987232,,,,,,,,,,,,,,,,,,,,Extremely high (>80%)
HB656,HB656 - SOFITEL ISTANBUL TAKSIM,HB656 - SOFITEL SOFITEL ISTANBUL TAKSIM,Managed,Turkey,IMEA,Turkey,SOFITEL,LUX,22220.0,202,5620679.4851440685,,2324.9774880253626,5981104.96895488,4529031.035507335,5962825.017265759,5620679.4851440685,11312.0,73932.0,73730.0,73730.0,2710.0,12287.0,41505.0,58454.0,5059.0,23001.0,80879.0,118125.0,1134.1648895365463,6376.622698591062,17328.50942371978,23719.289181570915,Extremely high (>80%)
H6451,H6451 - MUMBAI BKC,H6451 - SOFITEL MUMBAI BKC,Managed with minority,India,IMEA,India,SOFITEL,LUX,33220.0,302,8679000.0,720.924673925973,6010.81112445,12271884.5,7461945.350000001,8795064.66,12627971.73,110230.0,110532.0,110230.0,110230.0,85179.0,57845.0,71361.0,91734.0,110860.0,99517.0,121561.0,135327.0,35648.35096894224,30020.0,28981.2,37223.54798272533,Extremely high (>80%)
HA5G0,HA5G0 - JAIPUR - JAI,HA5G0 - FAIRMONT JAIPUR - JAI,Managed,India,IMEA,India,FAIRMONT,LUX,34300.0,245,6284436.96,653.9057530922942,4352.409677390568,10454540.999724293,5026657.25,7649516.2381,9024023.0599,89425.0,89670.0,89425.0,89425.0,56221.0,28371.0,39625.0,58397.0,100656.0,56168.0,83883.0,120768.0,18691.486223752436,9637.127612166416,13173.905508905751,19107.395570026056,Extremely high (>80%)
HB068,HB068 - UDAIPUR - RUD,HB068 - RAFFLES UDAIPUR - RUD,Managed,India,IMEA,India,RAFFLES,LUX,15150.0,101,5185683.294608696,,3591.4463457896622,,,5291928.604798175,5185683.294608696,,,15352.0,36865.0,,,4887.0,12482.0,,,11302.0,24434.0,,,,4084.088420724784,Extremely high (>80%)
H2197,H2197 - ZHENGZHOU INTERNATIONAL,H2197 - SOFITEL ZHENGZHOU INTERNATIONAL,Managed with minority,China,CHINA & OTHERS,China,SOFITEL,LUX,24725.0,215,2333438.0,564.4153391887857,1652.7665116716398,6696790.859999999,5396861.3,5699478.093,6666577.4569999995,78475.0,78690.0,78475.0,78475.0,48081.0,38804.0,41048.0,32979.0,67028.0,52245.0,54564.0,42554.0,11306.08255809324,9794.385158948642,9652.296683609145,8584.378515538408,Extremely high (>80%)
H2875,H2875 - JINAN SILVER PLAZA,H2875 - SOFITEL JINAN SILVER PLAZA,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,40365.0,351,5684086.53,112.123212282751,3509.5053677107185,6865773.84,5868505.2,8984991.34,6298258.04,125925.0,126270.0,125925.0,128934.0,83603.0,60985.0,76457.0,55794.0,118126.0,87226.0,102704.0,75365.0,19658.959258423685,15393.015640616506,17978.601820763604,14523.08483871403,Extremely high (>80%)
H5554,H5554 - HANGZHOU WESTLAKE,H5554 - SOFITEL HANGZHOU WESTLAKE,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,26795.0,233,2464621.2500000005,328.58378997064005,1521.7223489820626,5525821.53,3954611.0,4361716.92,4264487.65,85045.0,85278.0,85045.0,85045.0,62263.0,48374.0,49458.0,43387.0,96650.0,72052.0,70597.0,62938.0,14640.931309967751,12209.916185933966,11629.879394317411,11293.563499610811,High (40-80%)
H5949,H5949 - XIAN ON RENMIN SQUARE,H5949 - SOFITEL XIAN ON RENMIN SQUARE,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,20470.0,178,9304085.0,964.7032492305,5838.93673866825,4342492.01,4438116.087751595,9970926.0,15140790.0,64970.0,65148.0,64970.0,64970.0,38821.0,25176.0,31288.0,19692.0,62442.0,37744.0,43573.0,24522.0,9128.62525712314,6354.588206414055,7357.2660942497305,5125.794648957893,Extremely high (>80%)
H6156,H6156 - PEOPLE'S GRAND HOTEL XIAN,H6156 - SOFITEL PEOPLE'S GRAND HOTEL XIAN,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,8165.0,71,1146524.7126944687,,707.8946831962156,950242.7000000001,1959633.21,2698307.018094293,1146524.7126944687,25915.0,25986.0,25915.0,25915.0,10971.0,8788.0,8893.0,3537.0,20648.0,16717.0,16951.0,7732.0,2579.7930938383342,2218.149076817871,2091.158507292344,920.6751814627294,Extremely high (>80%)
H6179,H6179 - NANJING GALAXY SUNING,H6179 - SOFITEL NANJING GALAXY SUNING,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,39445.0,343,3921576.0109090907,911.0125403258716,2421.284754820761,11941759.51,8361526.47,9622291.391600002,8610788.43728171,125195.0,125538.0,125195.0,125195.0,99827.0,72098.0,70352.0,67636.0,126805.0,90096.0,86574.0,88340.0,23473.977320080154,18198.010029633006,16543.03196953008,17605.537623243756,Low (<10%)
H6318,H6318 - GUANGZHOU SUNRICH,H6318 - SOFITEL GUANGZHOU SUNRICH,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,56695.0,493,8422433.31,668.887779957794,5200.233098955049,17209418.18,12106206.940000001,13781394.0362,12085502.546400001,179945.0,180438.0,179945.0,179945.0,145051.0,100552.0,117372.0,108281.0,206937.0,140527.0,161598.0,150964.0,34108.24610831685,25379.987024600654,27599.624009661195,28185.363111101444,Low (<10%)
H6329,H6329 - SHANGHAI SHESHAN ORIENTAL,H6329 - SOFITEL SHANGHAI SHESHAN ORIENTAL,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,42320.0,368,5942550.623543162,747.8150825506083,3669.0879354395406,11385287.67,9175431.012879703,67130541.27499999,10038818.551478174,134320.0,134688.0,134320.0,134320.0,58589.0,66241.0,66219.0,77350.0,107675.0,106141.0,129371.0,118984.0,13777.00278688307,16719.664656064248,15571.171167704006,20134.075568601107,Extremely high (>80%)
H6480,H6480 - MACAU AT PONTE 16,H6480 - SOFITEL MACAU AT PONTE 16,Managed,Macao,CHINA & OTHERS,Macao,SOFITEL,LUX,46920.0,408,7037201.0,80.6579458592,2246.5447877184006,8907852.0,5738729.0,7780744.0,7404721.0,148920.0,149328.0,148920.0,148920.0,135841.0,26565.0,77748.0,72059.0,265080.0,49424.0,149762.0,139561.0,31942.546136185683,6705.180954217882,18282.176051384813,18756.837122143857,Extremely high (>80%)
H6824,H6824 - HARBIN,H6824 - SOFITEL HARBIN,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,36800.0,320,2349830.0,264.92422324256904,2158.9928714607054,11162743.55,8003568.899821697,6494396.6264,7947103.1328,117165.0,117486.0,117012.0,116800.0,78640.0,49213.0,65576.0,79206.0,111397.0,67126.0,77842.0,89185.0,18491.92679787135,12421.685311497256,15419.971918835347,20617.189262916865,Medium-high (20-40%)
H6860,H6860 - NINGBO,H6860 - SOFITEL NINGBO,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,33005.0,287,2922448.3636363638,80.12926050406254,1979.0683431603647,5984632.92,4364279.16,5204185.0,4384049.352337663,104755.0,105042.0,104755.0,104755.0,55333.0,38005.0,56184.0,57018.0,75292.0,51994.0,76530.0,74124.0,13011.365532891856,9592.712296821028,13211.475269730468,14841.689990568817,Extremely high (>80%)
H7970,H7970 - HAIKOU,H7970 - SOFITEL HAIKOU,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,24035.0,209,3374981.196523154,,2083.8026589860433,,5211046.417640918,7419379.687974707,3374981.196523154,,6479.0,76285.0,76285.0,,3812.0,48600.0,37296.0,,5500.0,72613.0,55495.0,,962.1739054198594,11428.123631441349,9708.086391810562,Extremely high (>80%)
H8102,H8102 - LIANYUNGANG SUNING,H8102 - SOFITEL LIANYUNGANG SUNING,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,32315.0,281,4730763.0,1144.067709529641,2920.8982048813496,11601556.530000001,10160888.11,11166522.84,10997563.41,102200.0,103212.0,102655.0,102565.0,66539.0,56505.0,63660.0,49399.0,84433.0,72445.0,80808.0,60400.0,15646.418072273167,14262.234135820869,14969.431077727495,12858.47703960344,Extremely high (>80%)
H8167,H8167 - SANYA LEEMAN RESORT,H8167 - SOFITEL SANYA LEEMAN RESORT,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,54280.0,472,7948802.58,738.8161832619282,4907.8009587202405,13973449.489999998,13219242.25,15042272.1425,11995777.7036,174105.0,173693.0,172280.0,172280.0,98030.0,99578.0,104190.0,59724.0,200309.0,208620.0,220095.0,133013.0,23051.418921608958,25134.143009941963,24499.92183456531,15546.057262561508,Low-medium (10-20%)
H8529,H8529 - KUNMING KUNSTEEL,H8529 - SOFITEL KUNMING KUNSTEEL,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,43815.0,381,9045344.0,1028.2878621670338,5584.834634948799,18642459.15,16101457.3,17077870.45,14677943.1395,139065.0,139446.0,139065.0,139065.0,89973.0,70513.0,67862.0,59483.0,136945.0,105423.0,97250.0,88829.0,21156.84295250355,17797.94559099437,15957.516993351292,15483.32536583193,Low (<10%)
H8719,H8719 - FOSHAN,H8719 - SOFITEL FOSHAN,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,37375.0,325,6243431.0,252.87759523745004,3854.8594381499497,11198078.35,7813635.8,9030614.65,7628605.5,118625.0,118950.0,118625.0,118625.0,72824.0,38077.0,41856.0,33358.0,123126.0,62308.0,66724.0,52378.0,17124.314307326847,9610.885571005243,9842.295117646278,8683.031581349655,Low (<10%)
H8873,H8873 - GUIYANG HUNTER,H8873 - SOFITEL GUIYANG HUNTER,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,31510.0,274,5190261.70909091,556.7970995077899,3204.6048616149333,11579873.64,8776545.55,10042275.28,8240200.329346868,100010.0,100284.0,100010.0,100010.0,70589.0,52518.0,60635.0,42151.0,100059.0,74353.0,87356.0,60267.0,16598.76170822661,13255.88907786993,14258.112682972143,10971.83476783588,Low-medium (10-20%)
H9080,H9080 - SHENYANG LIDO,H9080 - SOFITEL SHENYANG LIDO,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,58420.0,508,8203303.578151971,1032.3099509122526,5064.936606530669,11349161.95,12518203.74,12737007.819900002,13857934.304757908,142166.0,185928.0,185420.0,185420.0,69130.0,60519.0,78735.0,61468.0,122359.0,108354.0,133706.0,97712.0,16255.682852706594,15275.39417159089,18514.26572266532,16000.017544289243,Extremely high (>80%)
H9567,H9567 - XI NING,H9567 - SOFITEL XI NING,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,56580.0,492,3133954.0,542.0549936126143,1965.253751637833,8756167.18,7400399.0600000005,7608194.293,6279599.715,179580.0,180072.0,179580.0,179580.0,89666.0,77129.0,76941.0,52758.0,132893.0,112468.0,125833.0,72739.0,21084.65295343251,19467.867563255073,18092.41276392446,13732.819118917354,Extremely high (>80%)
H9933,H9933 - SHANGHAI HONGQIAO,H9933 - SOFITEL SHANGHAI HONGQIAO,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,40940.0,356,5748771.798862405,723.4298081196101,3763.1311422927997,17136110.82,20584906.99,10258594.07,10962580.783707872,127750.0,130296.0,129940.0,129940.0,82951.0,54690.0,57709.0,52176.0,115365.0,78457.0,84817.0,68113.0,19505.64369036402,13804.1161824271,13570.073799317877,13581.325492790322,Extremely high (>80%)
HA5D7,HA5D7 - HAINAN - RSA,HA5D7 - RAFFLES HAINAN - RSA,Managed,China,CHINA & OTHERS,China,RAFFLES,LUX,35995.0,313,16585578.640714286,,10240.374941332046,13442090.89646534,14136254.114444785,28457269.32498036,16585578.640714286,117165.0,117486.0,117165.0,115941.0,46987.0,47595.0,43526.0,32518.0,104849.0,110378.0,96344.0,82682.0,11048.832203097421,12013.291455524188,10234.989900866587,8464.380986939506,Low-medium (10-20%)
HA5F9,HA5F9 - BEIJING - BEI,HA5F9 - FAIRMONT BEIJING - BEI,Managed,China,CHINA & OTHERS,China,FAIRMONT,LUX,25300.0,220,5418029.830666668,,3345.2349243426215,9345079.505876001,5662216.3963811565,14008909.050958728,5418029.830666668,79935.0,80338.0,80300.0,80300.0,63862.0,40590.0,55162.0,29291.0,86214.0,52220.0,70015.0,38015.0,15016.930686236778,10245.183321351546,12971.15546826271,7624.398286747189,Extremely high (>80%)
HA5G2,HA5G2 - YANGCHENG LAKE - KUN,HA5G2 - FAIRMONT YANGCHENG LAKE - KUN,Managed,China,CHINA & OTHERS,China,FAIRMONT,LUX,22885.0,199,4856702.415777778,440.9623283287519,2998.6565312800976,8491647.58753116,5121732.103999319,12671695.005185395,7272138.912190476,72635.0,72834.0,72635.0,72635.0,32787.0,25008.0,24176.0,26061.0,52216.0,41999.0,40522.0,40243.0,7709.750812840895,6312.183899984219,5684.903640200125,6783.6346915748345,Extremely high (>80%)
HA5G4,HA5G4 - NANJING - NAN,HA5G4 - FAIRMONT NANJING - NAN,Managed,China,CHINA & OTHERS,China,FAIRMONT,LUX,39905.0,347,8761588.780222222,,5409.636656932437,14807043.783282977,8930859.497928461,22095870.184921265,8761588.780222222,126655.0,127002.0,126655.0,126655.0,95758.0,70059.0,71973.0,66821.0,117840.0,87550.0,87980.0,77326.0,22517.165899167914,17683.353000999457,16924.204570488233,17393.394487000576,Low (<10%)
HA5G7,HA5G7 - PEACE HOTEL - PCE,HA5G7 - FAIRMONT PEACE HOTEL - PCE,Managed,China,CHINA & OTHERS,China,FAIRMONT,LUX,31050.0,270,6589495.739999998,,4068.528962038322,11521330.897655342,6949083.759195055,17192752.017085712,6589495.739999998,98550.0,98820.0,98550.0,98550.0,74158.0,39644.0,52283.0,32975.0,123000.0,68565.0,94386.0,55443.0,17437.999840749537,10006.406691097824,12294.168473717038,8583.337322231695,Extremely high (>80%)
HA7Z7,HA7Z7 - SHENZHEN - RSZ,HA7Z7 - RAFFLES SHENZHEN - RSZ,Managed,China,CHINA & OTHERS,China,RAFFLES,LUX,19320.0,168,8680302.84,824.5045492620886,5359.448567426117,7035112.992542608,13692366.280000001,14893524.132700002,13196648.685899999,41160.0,61488.0,61320.0,61320.0,13802.0,30844.0,38964.0,25042.0,19809.0,48139.0,63209.0,38744.0,3245.493052698632,7785.22873524925,9162.251217602483,6518.390696689192,Extremely high (>80%)
HA7Z9,HA7Z9 - WUHAN - WHN,HA7Z9 - FAIRMONT WUHAN - WHN,Managed,China,CHINA & OTHERS,China,FAIRMONT,LUX,36225.0,315,7687745.030000001,698.0056919263051,4746.617122378044,2944340.118289699,5147469.451255597,20058210.6866,11511174.6399,3726.0,85520.0,114975.0,114975.0,923.0,21706.0,52598.0,40965.0,1479.0,30618.0,67575.0,57531.0,217.04029036667418,5478.73735336922,12368.239645402306,10663.120952394886,Low (<10%)
HA820,HA820 - CHENGDU - CHG,HA820 - FAIRMONT CHENGDU - CHG,Managed,China,CHINA & OTHERS,China,FAIRMONT,LUX,38640.0,336,8200261.365333335,,5063.058263869913,14337656.228193317,8647748.678109404,21395424.73237333,8200261.365333335,122640.0,122976.0,122640.0,122640.0,67788.0,56393.0,68329.0,46395.0,94421.0,77116.0,88057.0,63295.0,15940.116146669674,14233.964598200979,16067.330444706911,12076.540866260484,High (40-80%)
HB628,HB628 - BEIJING CENTRAL,HB628 - SOFITEL BEIJING CENTRAL,Franchised,China,CHINA & OTHERS,China,SOFITEL,LUX,40135.0,349,5635734.151131962,,3479.6513300771708,10706384.228384614,8701699.520366892,12389299.09618743,5635734.151131962,91089.0,127734.0,127385.0,127385.0,42242.0,44283.0,87951.0,66112.0,67627.0,65933.0,115842.0,86786.0,9933.061696282828,11177.320843050271,20681.376574257163,17208.842973385345,Extremely high (>80%)
HB733,HB733 - HANGZHOU YINGGUAN,HB733 - SOFITEL HANGZHOU YINGGUAN,Managed,China,CHINA & OTHERS,China,SOFITEL,LUX,66700.0,580,8430197.24,930.2443756402134,5205.026754692998,,,9256824.2332,13525748.653700002,,,158920.0,211700.0,,,32323.0,62288.0,,,50522.0,95218.0,,,,16213.462172165815,Medium-high (20-40%)
HB851,HB851 - SANYA HAITANG BAY,HB851 - FAIRMONT SANYA HAITANG BAY,Managed,China,CHINA & OTHERS,China,FAIRMONT,LUX,54395.0,473,11787875.712666666,,7278.146254312999,,,30119154.459561266,11787875.712666666,,,78588.0,172645.0,,,28947.0,92781.0,,,60425.0,177694.0,,,,24150.73904758086,Low-medium (10-20%)
H9078,H9078 - BALI NUSA DUA,H9078 - SOFITEL BALI NUSA DUA,Managed,Indonesia,SOUTH EAST ASIA,Indonesia,SOFITEL,LUX,45430.0,413,13243484.34,158.71672780207987,10265.717346164984,16234493.26,9259850.582497671,7733579.4,13962545.3125,151475.0,151158.0,147065.0,146505.0,112919.0,27929.0,49842.0,100577.0,247582.0,59192.0,102866.0,205679.0,35021.96405128323,7252.500025838413,15458.556418707733,40011.72005506605,Extremely high (>80%)
HA123,HA123 - KUALA LUMPUR DAMANSARA,HA123 - SOFITEL KUALA LUMPUR DAMANSARA,Managed,Malaysia,SOUTH EAST ASIA,Malaysia,SOFITEL,LUX,34320.0,312,5670227.99,3.3592722046906003,3705.3196319543076,6670561.98,7230335.331142635,3867893.66,5685534.600000001,113880.0,114192.0,113880.0,113880.0,76549.0,25894.0,23936.0,57505.0,109932.0,41188.0,41159.0,94122.0,23741.764682309262,6724.058708477205,7423.779271260951,22876.74082311635,High (40-80%)
HA5G1,HA5G1 - JAKARTA - JAK,HA5G1 - FAIRMONT JAKARTA - JAK,Managed,Indonesia,SOUTH EAST ASIA,Indonesia,FAIRMONT,LUX,68320.0,488,22694000.0,2036.6817612650257,17591.3062962,32922195.659999996,28569493.4,20755219.645770423,34305417.567864,178120.0,178608.0,178120.0,178120.0,129843.0,81762.0,99685.0,124733.0,177344.0,112865.0,142400.0,180237.0,40270.96306477003,21231.655523384306,30917.42298862165,49621.502705673796,Extremely high (>80%)
